_id,WeekEnding,HB,HBQF,SIMDQuintile,AdmissionType,AdmissionTypeQF,NumberAdmissions,Average20182019,PercentVariation
24171,20230205,S08000022,"",3,Emergency,"",216,239,-9.6
24172,20230205,S08000022,"",4,Emergency,"",131,149.5,-12.4
24173,20230205,S08000022,"",5,Emergency,"",37,39.5,-6.3
24174,20230205,S08000024,"",1,Emergency,"",264,287,-8
24175,20230205,S08000024,"",2,Emergency,"",361,443.5,-18.6
24176,20230205,S08000024,"",3,Emergency,"",267,295,-9.5
24177,20230205,S08000024,"",4,Emergency,"",259,264,-1.9
24178,20230205,S08000024,"",5,Emergency,"",354,344.5,2.8
24179,20230205,S08000025,"",2,Emergency,"",5,5,0
24180,20230205,S08000025,"",3,Emergency,"",6,8,-25
24181,20230205,S08000025,"",4,Emergency,"",20,20,0
24182,20230205,S08000026,"",3,Emergency,"",18,21,-14.3
24183,20230205,S08000026,"",4,Emergency,"",15,17.5,-14.3
24184,20230205,S08000028,"",2,Emergency,"",10,11,-9.1
24185,20230205,S08000028,"",3,Emergency,"",48,51.5,-6.8
24186,20230205,S08000029,"",1,Emergency,"",259,220,17.7
24187,20230205,S08000029,"",2,Emergency,"",247,206.5,19.6
24188,20230205,S08000029,"",3,Emergency,"",164,159,3.1
24189,20230205,S08000029,"",4,Emergency,"",136,112.5,20.9
24190,20230205,S08000029,"",5,Emergency,"",124,97.5,27.2
24191,20230205,S08000030,"",1,Emergency,"",216,222.5,-2.9
24192,20230205,S08000030,"",2,Emergency,"",196,196.5,-0.3
24193,20230205,S08000030,"",3,Emergency,"",235,194.5,20.8
24194,20230205,S08000030,"",4,Emergency,"",276,243,13.6
24195,20230205,S08000030,"",5,Emergency,"",182,158,15.2
24196,20230205,S08000031,"",1,Emergency,"",1116,1157.5,-3.6
24197,20230205,S08000031,"",2,Emergency,"",547,532,2.8
24198,20230205,S08000031,"",3,Emergency,"",367,345,6.4
24199,20230205,S08000031,"",4,Emergency,"",342,299.5,14.2
24200,20230205,S08000031,"",5,Emergency,"",385,356.5,8
24201,20230205,S08000032,"",1,Emergency,"",463,502.5,-7.9
24202,20230205,S08000032,"",2,Emergency,"",360,406,-11.3
24203,20230205,S08000032,"",3,Emergency,"",248,281.5,-11.9
24204,20230205,S08000032,"",4,Emergency,"",187,196,-4.6
24205,20230205,S08000032,"",5,Emergency,"",93,132.5,-29.8
24206,20230205,S92000003,d,1,Emergency,"",3010,3249.5,-7.4
24207,20230205,S92000003,d,2,Emergency,"",2546,2740,-7.1
24208,20230205,S92000003,d,3,Emergency,"",2278,2377.5,-4.2
24209,20230205,S92000003,d,4,Emergency,"",1958,1940,0.9
24210,20230205,S92000003,d,5,Emergency,"",1678,1608.5,4.3
24211,20230205,NA,NA,1,Emergency,"",5,6.5,-23.1
24212,20230205,NA,NA,2,Emergency,"",5,3,66.7
24213,20230212,S08000015,"",1,Emergency,"",336,385.5,-12.8
24214,20230212,S08000015,"",2,Emergency,"",191,252.5,-24.4
24215,20230212,S08000015,"",3,Emergency,"",148,172.5,-14.2
24216,20230212,S08000015,"",4,Emergency,"",110,129,-14.7
24217,20230212,S08000015,"",5,Emergency,"",89,100.5,-11.4
24218,20230212,S08000016,"",1,Emergency,"",20,20.5,-2.4
24219,20230212,S08000016,"",2,Emergency,"",45,52,-13.5
24220,20230212,S08000016,"",3,Emergency,"",58,105.5,-45
24221,20230212,S08000016,"",4,Emergency,"",39,51,-23.5
24222,20230212,S08000016,"",5,Emergency,"",13,14.5,-10.3
24223,20230212,S08000017,"",1,Emergency,"",41,49.5,-17.2
24224,20230212,S08000017,"",2,Emergency,"",80,95.5,-16.2
24225,20230212,S08000017,"",3,Emergency,"",114,141,-19.1
24226,20230212,S08000017,"",4,Emergency,"",44,52,-15.4
24227,20230212,S08000017,"",5,Emergency,"",31,27.5,12.7
24228,20230212,S08000019,"",1,Emergency,"",148,186.5,-20.6
24229,20230212,S08000019,"",2,Emergency,"",160,204.5,-21.8
24230,20230212,S08000019,"",3,Emergency,"",142,175.5,-19.1
24231,20230212,S08000019,"",4,Emergency,"",123,133.5,-7.9
24232,20230212,S08000019,"",5,Emergency,"",109,114.5,-4.8
24233,20230212,S08000020,"",1,Emergency,"",81,81,0
24234,20230212,S08000020,"",2,Emergency,"",178,199.5,-10.8
24235,20230212,S08000020,"",3,Emergency,"",232,211.5,9.7
24236,20230212,S08000020,"",4,Emergency,"",271,262,3.4
24237,20230212,S08000020,"",5,Emergency,"",270,203,33
24238,20230212,S08000022,"",1,Emergency,"",81,82,-1.2
24239,20230212,S08000022,"",2,Emergency,"",126,122.5,2.9
24240,20230212,S08000022,"",3,Emergency,"",218,207.5,5.1
24241,20230212,S08000022,"",4,Emergency,"",179,180.5,-0.8
24242,20230212,S08000022,"",5,Emergency,"",40,31.5,27
24243,20230212,S08000024,"",1,Emergency,"",217,303,-28.4
24244,20230212,S08000024,"",2,Emergency,"",377,417,-9.6
24245,20230212,S08000024,"",3,Emergency,"",265,283,-6.4
24246,20230212,S08000024,"",4,Emergency,"",248,248.5,-0.2
24247,20230212,S08000024,"",5,Emergency,"",330,376.5,-12.4
24248,20230212,S08000025,"",3,Emergency,"",8,6.5,23.1
24249,20230212,S08000025,"",4,Emergency,"",15,16.5,-9.1
24250,20230212,S08000026,"",3,Emergency,"",11,13.5,-18.5
24251,20230212,S08000026,"",4,Emergency,"",17,18.5,-8.1
24252,20230212,S08000028,"",2,Emergency,"",8,10.5,-23.8
24253,20230212,S08000028,"",3,Emergency,"",36,45.5,-20.9
24254,20230212,S08000029,"",1,Emergency,"",268,226,18.6
24255,20230212,S08000029,"",2,Emergency,"",198,196.5,0.8
24256,20230212,S08000029,"",3,Emergency,"",147,152,-3.3
24257,20230212,S08000029,"",4,Emergency,"",133,128.5,3.5
24258,20230212,S08000029,"",5,Emergency,"",115,113.5,1.3
24259,20230212,S08000030,"",1,Emergency,"",212,222.5,-4.7
24260,20230212,S08000030,"",2,Emergency,"",195,201.5,-3.2
24261,20230212,S08000030,"",3,Emergency,"",206,200.5,2.7
24262,20230212,S08000030,"",4,Emergency,"",292,265.5,10
24263,20230212,S08000030,"",5,Emergency,"",184,166,10.8
24264,20230212,S08000031,"",1,Emergency,"",1205,1178,2.3
24265,20230212,S08000031,"",2,Emergency,"",570,524,8.8
24266,20230212,S08000031,"",3,Emergency,"",351,355,-1.1
24267,20230212,S08000031,"",4,Emergency,"",340,316,7.6
24268,20230212,S08000031,"",5,Emergency,"",373,334.5,11.5
24269,20230212,S08000032,"",1,Emergency,"",458,541.5,-15.4
24270,20230212,S08000032,"",2,Emergency,"",386,429.5,-10.1
24271,20230212,S08000032,"",3,Emergency,"",237,277.5,-14.6
24272,20230212,S08000032,"",4,Emergency,"",201,189,6.3
24273,20230212,S08000032,"",5,Emergency,"",119,131.5,-9.5
24274,20230212,S92000003,d,1,Emergency,"",3069,3282.5,-6.5
24275,20230212,S92000003,d,2,Emergency,"",2522,2716.5,-7.2
24276,20230212,S92000003,d,3,Emergency,"",2175,2351.5,-7.5
24277,20230212,S92000003,d,4,Emergency,"",2013,1993.5,1
24278,20230212,S92000003,d,5,Emergency,"",1676,1615,3.8
24279,20230219,S08000015,"",1,Emergency,"",323,412,-21.6
24280,20230219,S08000015,"",2,Emergency,"",226,245,-7.8
24281,20230219,S08000015,"",3,Emergency,"",154,154,0
24282,20230219,S08000015,"",4,Emergency,"",111,120.5,-7.9
24283,20230219,S08000015,"",5,Emergency,"",90,101.5,-11.3
24284,20230219,S08000016,"",1,Emergency,"",18,21,-14.3
24285,20230219,S08000016,"",2,Emergency,"",35,38.5,-9.1
24286,20230219,S08000016,"",3,Emergency,"",86,89,-3.4
24287,20230219,S08000016,"",4,Emergency,"",56,49.5,13.1
24288,20230219,S08000016,"",5,Emergency,"",15,11.5,30.4
24289,20230219,S08000017,"",1,Emergency,"",50,43,16.3
24290,20230219,S08000017,"",2,Emergency,"",87,94.5,-7.9
24291,20230219,S08000017,"",3,Emergency,"",115,131,-12.2
24292,20230219,S08000017,"",4,Emergency,"",45,52.5,-14.3
24293,20230219,S08000017,"",5,Emergency,"",24,31.5,-23.8
24294,20230219,S08000019,"",1,Emergency,"",155,196.5,-21.1
24295,20230219,S08000019,"",2,Emergency,"",166,208,-20.2
24296,20230219,S08000019,"",3,Emergency,"",145,200,-27.5
24297,20230219,S08000019,"",4,Emergency,"",120,145.5,-17.5
24298,20230219,S08000019,"",5,Emergency,"",119,109,9.2
24299,20230219,S08000020,"",1,Emergency,"",91,91.5,-0.5
24300,20230219,S08000020,"",2,Emergency,"",193,208.5,-7.4
24301,20230219,S08000020,"",3,Emergency,"",200,199,0.5
24302,20230219,S08000020,"",4,Emergency,"",287,286.5,0.2
24303,20230219,S08000020,"",5,Emergency,"",238,220,8.2
24304,20230219,S08000022,"",1,Emergency,"",66,70.5,-6.4
24305,20230219,S08000022,"",2,Emergency,"",108,140.5,-23.1
24306,20230219,S08000022,"",3,Emergency,"",210,208.5,0.7
24307,20230219,S08000022,"",4,Emergency,"",161,157.5,2.2
24308,20230219,S08000022,"",5,Emergency,"",42,46,-8.7
24309,20230219,S08000024,"",1,Emergency,"",227,290,-21.7
24310,20230219,S08000024,"",2,Emergency,"",414,405,2.2
24311,20230219,S08000024,"",3,Emergency,"",238,272,-12.5
24312,20230219,S08000024,"",4,Emergency,"",226,280,-19.3
24313,20230219,S08000024,"",5,Emergency,"",350,347.5,0.7
24314,20230219,S08000025,"",3,Emergency,"",6,5,20
24315,20230219,S08000025,"",4,Emergency,"",20,18.5,8.1
24316,20230219,S08000026,"",3,Emergency,"",13,14,-7.1
24317,20230219,S08000026,"",4,Emergency,"",16,18.5,-13.5
24318,20230219,S08000028,"",2,Emergency,"",7,14,-50
24319,20230219,S08000028,"",3,Emergency,"",41,47.5,-13.7
24320,20230219,S08000029,"",1,Emergency,"",233,237.5,-1.9
24321,20230219,S08000029,"",2,Emergency,"",237,210.5,12.6
24322,20230219,S08000029,"",3,Emergency,"",141,155,-9
24323,20230219,S08000029,"",4,Emergency,"",142,120.5,17.8
24324,20230219,S08000029,"",5,Emergency,"",115,105,9.5
24325,20230219,S08000030,"",1,Emergency,"",246,221.5,11.1
24326,20230219,S08000030,"",2,Emergency,"",186,199.5,-6.8
24327,20230219,S08000030,"",3,Emergency,"",215,194,10.8
24328,20230219,S08000030,"",4,Emergency,"",294,241,22
24329,20230219,S08000030,"",5,Emergency,"",181,157,15.3
24330,20230219,S08000031,"",1,Emergency,"",1190,1204.5,-1.2
24331,20230219,S08000031,"",2,Emergency,"",534,527.5,1.2
24332,20230219,S08000031,"",3,Emergency,"",361,361,0
24333,20230219,S08000031,"",4,Emergency,"",342,295.5,15.7
24334,20230219,S08000031,"",5,Emergency,"",383,331.5,15.5
24335,20230219,S08000032,"",1,Emergency,"",438,517.5,-15.4
24336,20230219,S08000032,"",2,Emergency,"",363,433.5,-16.3
24337,20230219,S08000032,"",3,Emergency,"",239,251,-4.8
24338,20230219,S08000032,"",4,Emergency,"",196,167,17.4
24339,20230219,S08000032,"",5,Emergency,"",121,153.5,-21.2
24340,20230219,S92000003,d,1,Emergency,"",3042,3313.5,-8.2
24341,20230219,S92000003,d,2,Emergency,"",2563,2736.5,-6.3
24342,20230219,S92000003,d,3,Emergency,"",2165,2282,-5.1
24343,20230219,S92000003,d,4,Emergency,"",2017,1954.5,3.2
24344,20230219,S92000003,d,5,Emergency,"",1680,1616.5,3.9
24345,20230226,S08000015,"",1,Emergency,"",274,398,-31.2
24346,20230226,S08000015,"",2,Emergency,"",184,253,-27.3
24347,20230226,S08000015,"",3,Emergency,"",136,178.5,-23.8
24348,20230226,S08000015,"",4,Emergency,"",102,127.5,-20
24349,20230226,S08000015,"",5,Emergency,"",86,94,-8.5
24350,20230226,S08000016,"",1,Emergency,"",15,17,-11.8
24351,20230226,S08000016,"",2,Emergency,"",39,47.5,-17.9
24352,20230226,S08000016,"",3,Emergency,"",77,81.5,-5.5
24353,20230226,S08000016,"",4,Emergency,"",41,53,-22.6
24354,20230226,S08000016,"",5,Emergency,"",18,15,20
24355,20230226,S08000017,"",1,Emergency,"",32,39,-17.9
24356,20230226,S08000017,"",2,Emergency,"",90,104,-13.5
24357,20230226,S08000017,"",3,Emergency,"",128,153.5,-16.6
24358,20230226,S08000017,"",4,Emergency,"",51,42.5,20
24359,20230226,S08000017,"",5,Emergency,"",25,23.5,6.4
24360,20230226,S08000019,"",1,Emergency,"",142,202.5,-29.9
24361,20230226,S08000019,"",2,Emergency,"",165,227.5,-27.5
24362,20230226,S08000019,"",3,Emergency,"",150,172,-12.8
24363,20230226,S08000019,"",4,Emergency,"",99,160,-38.1
24364,20230226,S08000019,"",5,Emergency,"",125,95,31.6
24365,20230226,S08000020,"",1,Emergency,"",77,88,-12.5
